Student_ID,Exam_Score,Weight_Apple (g),Height (cm),Daily_Sales ($),Lifespan_Bulb (hrs)
8708,74.09,116.27,175.69,4166.64,998.7
8709,84.15,128.3,168.99,4396.53,1130.67
8710,61.26,165.46,183.66,4046.87,987.94
8711,68.88,160.26,181.62,6506.81,923.06
8712,65.47,165.54,168.15,4740.38,997.13
8713,58.32,138.52,166.72,4385.19,1083.65
8714,66.72,189.75,167.1,4770.15,1052.84
8715,81.08,152.36,162.38,5679.24,951.02
8716,75.67,125.66,183.87,5531.01,1020.77
8717,76.44,144.94,161.95,4539.86,991.21
8718,71.46,125.93,176.95,4680.33,1040.6
8719,75.23,181.82,175.52,3835.62,969.23
8720,61.99,136.79,167.56,5110.98,1024.73
8721,66.9,159.85,184.48,6025.85,1095.51
8722,71.92,140.59,157.53,4534.58,869.38
8723,72.78,137.69,169.36,5508.65,1029.64
8724,73.2,111.79,166.09,4534.31,1065.95
8725,68.62,161.96,177.68,4123.48,922.18
8726,66.23,175.98,172.83,5544.22,963.97
8727,101.58,131.68,156.18,6878.12,980.31
8728,79.07,119.1,179.92,5434.74,963.45
8729,74.13,166.07,173.88,4668.92,959.71
8730,67.67,117.08,161.72,4720.51,981.26
8731,65.49,174.39,167.2,6527.35,1042.58
8732,68.69,131.91,159.6,5245.58,1074.38
8733,72.93,127.93,168.63,4387.27,1065.13
8734,51.2,154.97,171.2,4950.22,1049.69
8735,54.31,129.24,167.32,5172.11,1091.61
8736,63.63,135.86,166.4,5375.37,1101.57
8737,72.07,157.08,157.1,6209.63,1008.3
8738,67.61,101.42,172.7,6020.72,1071.55
8739,84.78,182.85,154.6,5158.59,1021.2
8740,55.18,150.87,170.25,4966.8,989.19
8741,62.49,124.14,155.61,5316.79,997.51
8742,85.2,129.66,170.4,4513.41,1050.63
8743,71.31,169.83,169.95,5784.01,1073.28
8744,78.85,162.02,173.23,4837.22,1029.02
8745,90.51,177.74,176.9,5392.72,980.2
8746,63.06,136.35,178.38,6370.6,975.53
8747,69.01,155.93,157.12,5442.25,907.34
8748,67.28,158.53,169.53,5184.56,1018.05
8749,50.45,163.91,186.09,4586.09,1014.64
8750,66.9,172.55,170.95,4937.54,947.77
8751,78.81,135.65,163.35,4091.16,1023.66
8752,75.41,147.72,169.36,5426.56,1022.82
8753,76.19,137.8,166.93,3292.51,925.81
8754,66.24,148.95,160.59,5774.73,983.91
8755,63.44,163.97,176.95,5585.35,1070.45
8756,82.69,116.92,174.67,5078.55,968.34
8757,65.03,172.19,159.32,4573.59,1000.88
8758,72.94,127.22,169.25,4986.99,1008.02
8759,71.63,143.85,165.47,3580.78,998.68
8760,84.62,174.88,157.19,5659.04,1034.44
8761,79.71,156.56,158.68,4868.94,1046.76
8762,57.05,156.79,159.87,6212.18,1063.23
8763,58.12,126.39,169.53,5313.59,984.33
8764,75.79,129.12,166.34,5185.15,1026.19
8765,69.36,168.83,162.33,5320.76,1041.99
8766,65.45,138.22,166.86,4219.59,994.08
8767,80.16,140.1,175.98,4639.2,964.04
8768,71.87,169.28,172.85,5106.36,1007.18
8769,70.52,129,178.01,4757.95,969.71
8770,77.8,155.38,168.17,4538.79,964.79
8771,66.25,150.86,182.82,4774.08,1011.01
8772,85.69,149.95,172.78,5035.3,990.58
8773,62.12,139.63,166.09,6854.99,1008.78
8774,76.57,138.4,170.74,4739.69,922.44
8775,84.34,128.43,160.02,4458.06,991.22
8776,56.23,159.65,167.55,4877.82,886.99
8777,66.57,136.64,173.44,6201.28,947.73
8778,81.42,169.37,174.89,6258.47,995.55
8779,81.57,145.51,166.72,6559.28,1060.66
8780,68.29,128.83,191.87,5048.78,1026.84
8781,62.65,145.24,168.62,5513.27,1004.51
8782,79.56,141.78,156.57,4159.98,981.16
8783,81.84,170.18,179.71,4717.25,987.47
8784,58.35,142.62,174.86,4107.93,1065.29
8785,57.96,144.48,171.85,5378.61,944.68
8786,72.25,178.23,166.28,5030.73,963.72
8787,76.29,160.17,173.15,5180.95,1053.34
8788,67.01,183.25,182.95,4323.03,982.8
8789,76.79,175.18,171.61,5680.55,1096.95
8790,62.9,132.26,158.24,3074.38,1034.53
8791,48.85,169.8,142.37,4798.38,1057.75
8792,65.76,180.51,173.08,4914.68,918.72
8793,70.63,180.66,162.11,3382.72,1052.97
8794,67.24,169.76,169.2,5307.3,957.53
8795,58.41,169.35,163.53,4861.39,1035.79
8796,51.84,143.95,162.95,5448.89,981.81
8797,64.86,133.25,163.88,6599.86,1011.14
8798,78.98,142.96,164.6,5259.7,944.69
8799,82.56,116.7,176.21,5778.13,913.97
8800,81.88,176.86,174.59,6104.76,1007.53
8801,61.84,144.33,160.34,5393.62,985.31
8802,58.46,175.83,161.43,4307.3,955.31
8803,74.97,125.37,173.03,3687.87,915.9
8804,76.35,171.65,178.42,5299.5,866.25
8805,74,140.1,178.3,4679.79,1026.18
8806,49.86,124.31,161.98,6026.88,987.25
8807,61.33,182.54,177.91,4619.9,969.81
8808,69.7,172.15,155.79,4988.55,1010.64
8809,74.87,154.24,168.38,4072.79,1050.72
8810,77.67,150.68,173.9,4724.93,1013.48
8811,71.44,158.79,153.37,4245.73,977.84
8812,73.31,153.89,186.74,4318.78,1106.62
8813,70.85,134.15,180.61,4957.75,968.21
8814,76.86,141.76,175.18,4514.47,929.52
8815,73.13,189.21,162.28,7103.39,1004.99
8816,70.66,203.44,169.46,5668.72,987.22
8817,67.32,181.25,176.32,5867.71,1047.35
8818,70.81,159.56,161.02,4911.29,973.69
8819,74.85,143.25,168.56,5084.6,991.74
8820,72.67,134.04,177.28,4656.33,956.71
8821,73.81,135.35,158.04,7099.5,1040.38
8822,83.43,138.93,172.66,4912.91,1007.18
8823,72.65,193.02,155.96,4517,986.24
8824,63.51,186.13,162.45,4396.8,992.5
8825,78.84,164.93,165.96,5268.28,998.93
8826,56.34,130.79,174.11,6136.82,928.13
8827,59.19,167.86,164.39,5869.57,1058.14
8828,73.36,145.23,171,4394.94,1055.2
8829,75.16,106.94,164.5,4375.25,1002.03
8830,57.55,155.74,165.76,5997.01,996.69
8831,66.17,133.16,180.01,6681.11,950.17
8832,63.94,133.84,160.8,4884,1086.37
8833,65.13,144.99,176.07,5965.3,1074.27
8834,79.44,140.03,169.99,3827.13,1019.72
8835,77.07,149.31,165.4,4325.18,1041
8836,69.81,148.35,160.26,4192.32,1061.52
8837,64.54,112.48,160.83,5329.77,1051.37
8838,56.5,180.41,164.09,4856.82,957.19
8839,84.2,130.33,168.8,5190.47,984.44
8840,75.92,130.95,174.83,5975.29,1023.41
8841,62.93,143.43,167.6,4477.47,1010.17
8842,77.2,147.83,168.13,5075.19,1037.65
8843,69.3,179.18,169.33,3929.65,1032.19
8844,67.13,155.39,173.81,5931.03,1012.35
8845,74.35,161.33,175.16,5877.13,869.81
8846,62.59,155.49,158.9,5289.51,1058.64
8847,66.56,154.63,167.74,5095.95,1041.95
8848,71.21,156.19,179.82,4592.68,1103.46
8849,65.01,111.35,159.47,3883.56,976.13
8850,76.69,145,170.59,5244.43,907.85
8851,88.69,173.25,168.63,5604.96,990.98
8852,62.46,228.85,165.47,6615.5,1022.83
8853,53.35,125.91,182.73,4685.16,977.9
8854,49.98,158.46,170.29,5216.15,1068.59
8855,68.5,138.58,182.09,5891.52,966.99
8856,63.37,190.95,170.05,5915.63,994.96
8857,72.08,122.92,173.68,4502.02,987.7
8858,71.33,162.5,165.38,4776.67,1138.72
8859,53.97,121.86,165.47,4579.88,954.7
8860,51.85,143.63,173.27,4278.52,1029.19
8861,72.96,149.31,173.42,6177.34,939.94
8862,71.35,171.39,174.78,5050.17,1017.15
8863,65.74,128.46,173.01,4940.6,952.28
8864,53.43,163.27,159.31,5198.17,1055
8865,74.71,150.38,163.55,5043.01,1045.41
8866,82.72,155.46,176.8,4823.22,1013.58
8867,72.78,169.17,154.33,4390.75,930.43
8868,61.53,124.35,172.34,6252.22,997.34
8869,70.45,166.21,169.1,4543.78,984.79
8870,56.34,138.62,176.8,4255.59,1041.52
8871,80.58,171.92,173.33,4935.56,954.88
8872,70.82,156.69,164.69,6726.01,1057.75
8873,52.32,145.81,164.33,4342.74,1048.37
8874,66.99,138.2,165.82,5567.69,931.28
8875,74.63,166.47,174.64,4802.93,989.02
8876,66.67,175.22,151.58,5195.85,997.43
8877,67.24,139.34,171.26,5737.74,1050.3
8878,57.76,127.34,162.94,3624.25,965.66
8879,75.67,163.88,171.53,4282.93,1010.38
8880,63.52,121.03,172.76,5726.41,1054.95
8881,48.44,123.89,156.7,5077.96,1012.56
8882,66.29,128.75,168.19,5169.5,907.13
8883,79.81,141.69,171.24,5569.11,975.27
8884,66.13,123.27,170.7,4288.32,1045.21
8885,87.38,111.22,169.02,5844.06,1038.97
8886,74.29,127.29,160.23,5655.83,887.53
8887,73.39,162.85,161.45,5190.65,1010.04
8888,68.72,124.57,158.98,5374.51,1047.3
8889,69.32,143.19,174.43,5931.98,1026.95
8890,67.37,188.93,169.08,4524.93,1032.68
8891,66.98,149.02,169.59,5529.09,1103.12
8892,75.31,156.85,156.36,6395.49,997.83
8893,60.64,131.08,169.73,5512.5,1015.24
8894,59.24,193.27,175.07,4822.09,953.03
8895,58.77,139.17,155.27,6854.56,968.27
8896,90.46,145.44,165.72,5184.65,983.4
8897,75.3,176.34,157.44,6118.87,1042.49
8898,73.04,146.37,166.64,4662.77,962.62
8899,59.42,150.96,162.79,5854.24,1061.73
8900,76.23,144.37,173.05,4562.86,945.34
8901,68.83,144.5,171.35,5258.71,1031.98
8902,72.14,157.41,180.33,4514.61,1027.6
8903,60.23,161.06,169.57,6520.92,1012.87
8904,71.6,137.14,172.71,4823.09,1049.23
8905,65.76,134.68,165.54,4113.65,962.87
8906,62.34,137.82,161.18,5076.09,976.69
8907,77.34,121.97,176.68,5429.68,951.83
8908,54.62,118.19,179.95,4978.72,1000.45
8909,75.65,155.94,175.65,4349.34,994
8910,76.84,168.77,171.05,5829.85,1042.82
8911,61.2,167.42,162.21,6007.34,1019.34
8912,61.8,102.36,179.13,3681.63,1034.47
8913,67.77,145.1,174.64,4298.38,990.14
8914,72.82,127.96,186.2,4872.46,1020.28
8915,68.47,152.87,160.76,4575.26,1090.64
8916,74.34,141.64,176.9,5420.76,932.72
8917,87.63,161.84,174.39,6471.58,908.05
8918,64.92,149.62,167.26,4695.27,1031.85
8919,52.85,112.08,180.91,6261.38,957.57
8920,78.26,130.66,173.22,3825.33,930.91
8921,86.83,150.12,162.5,5364.65,1026.7
8922,73.93,151.8,169.05,4524.23,949.78
8923,59.12,121.89,162.41,5381.91,1076.95
8924,68.76,119.27,166.25,3594.55,1007.82
8925,58.81,151.12,175.63,3971.69,989.87
8926,76.43,121.93,177.91,5380.25,958.92
8927,56.49,116.63,171.77,4496,1010.76
8928,67,141.1,164,4741.51,920.45
8929,59.96,140.23,173.05,6469.03,876.59
8930,71.27,132.43,175.79,5110.06,922.29
8931,66.34,135.93,154.22,5721.21,1056.86
8932,71.77,150.28,170.93,4392.58,953.79
8933,70.22,135.6,168.48,3927.04,928.27
8934,60.13,151.41,177.63,4935.41,995.56
8935,76.27,142.39,173.09,3807.62,1111.23
8936,69.51,153.35,173.87,4441.13,1054.59
8937,60.11,167.56,166.14,5190.2,959.98
8938,92.41,166.78,170.01,4910.99,959.08
8939,74.76,175.76,177.55,5267.62,960.2
8940,68.47,166.76,169.48,5480.25,954.49
8941,84.15,154.77,171.4,4043.42,1027.19
8942,88.42,141.33,157.71,4246.45,983.2
8943,68.55,142.24,169.45,3257.13,944.34
8944,73.47,132.44,153.9,4703.58,933.19
8945,60.12,150.09,165.87,5589.4,1115.05
8946,68.53,163.95,170.51,6193.02,1036.94
8947,68.01,135.49,176.14,5152.39,957.2
8948,71.85,149.26,162.01,6098.58,1060.62
8949,73.33,136.45,172.99,5307.06,942.38
8950,75.6,154.19,181.75,5085.96,993.14
8951,72.38,139.01,164.87,4510.97,987.67
8952,57.89,135.21,157.62,3091.87,1009.12
8953,60.62,136.4,172.32,5978.55,952.89
8954,64.54,160.07,160.46,4957.42,1006.42
8955,67.18,148.07,163.45,6110.64,912.58
8956,80.51,141.43,177.39,4240.29,981.16
8957,58.37,155.23,185.02,6943.06,1066.76
8958,66.43,141.71,161.99,4800.97,1051.27
8959,79.53,172.53,164.1,4446.25,965.2
8960,67,130.52,166.48,4828.38,923.7
8961,74.6,146.26,165.62,5136.37,890.84
8962,68.6,121.9,185.47,4944.08,1030.87
8963,72.57,143.06,165.76,4587.74,1013.92
8964,67.72,116.41,166.9,3557.25,1019.28
8965,76.67,164.93,182.93,4356.54,1084.53
8966,54.55,165.33,174.61,5859.55,1007.64
8967,66.37,165.68,177.89,4296.22,1011.4
8968,72.97,150.58,162.75,3626.44,930.13
8969,75.34,132.4,165.76,4155.6,1081.2
8970,84.93,133.99,161.68,4929.08,991.8
8971,66.09,180.6,176.41,4392.62,959.16
8972,84.79,178.71,179.8,4776.13,1010.39
8973,63.41,152.45,165.2,4361.24,1100.02
8974,83.29,139.69,167.09,5807.8,1106.76
8975,78.17,177.37,167.44,5392.68,951.48
8976,60.87,136.11,157.62,6774.37,1058.77
8977,73.07,154.58,164.61,4694.62,1016.79
8978,69.49,177.04,176.19,4772.1,1049.38
8979,76.26,133.27,163,5946.8,1013.84
8980,67.77,166.58,170.74,5312.81,1030.74
8981,66.93,160.41,159.54,4246.79,1066.07
8982,83.69,149.21,168.85,5445.14,912.54
8983,69.01,130.13,165.49,5317.22,1018.02
8984,78.26,135.51,160.23,3564.96,941.52
8985,67.75,155.79,176.32,4478.95,976.82
8986,86.67,121.53,176.77,5152.26,1000.05
8987,63.22,152.61,162.24,6157.02,949.61
8988,63.86,160.82,168.27,5558.4,970.93
8989,85.25,169.7,170.35,4548.76,929.96
8990,65.55,122.03,155.48,4433.44,970.34
8991,86.01,176.32,158.82,5638.19,1025.59
8992,78.92,183.91,180.29,3058.94,1043.27
8993,68.45,158.2,161.48,4353.93,961.53
8994,51.87,129.24,180.07,6127.45,1066.39
8995,69.81,143.44,159.24,5237.45,1028.87
8996,71.02,149.05,175.27,4393.07,1071.67
8997,81.67,155.41,167.51,4038.33,911.46
8998,85.88,150.44,168.63,5671.79,1015.56
8999,63.15,155.62,184.85,5062.25,1030.56
9000,78.01,148.19,159.97,4825.03,914.07
9001,77.65,155.3,174.76,5299.18,1120.71
9002,80.73,140.79,174.43,5131.68,968.17
9003,74.99,143.24,196.84,5070.32,1027.19
9004,50.58,138.48,161.38,3940.65,1046.34
9005,68.45,188.35,164.99,4178.86,1005.06
9006,58.44,179.28,176.53,5598.62,1069.29
9007,67.97,161.11,168.4,5447.32,1099.76
9008,79.8,176.51,166.3,5305.7,944.52
9009,73.05,165.97,177.66,4530.79,1005.81
9010,81.48,153.63,167.87,5612.15,1045.78
9011,73.42,119.89,162.87,4703.4,918.35
9012,57.02,144.76,175.81,6041.23,1053.21
9013,44.79,143.3,173,4402.54,1085.33
9014,71.49,127.34,167.5,4579.77,1064.19
9015,67.86,120.28,167.12,4878.84,1021.92
9016,60.23,159.85,162.68,5677.84,1076.97
9017,52.99,156.49,175.8,4971.94,1017.87
9018,62.65,126.65,167.12,5030.15,934.02
9019,68.06,135.08,163.84,4686.73,973.91
9020,76.66,173.22,159.72,5214.47,987.22
9021,71.89,132.45,173.14,4943.42,996.8
9022,86.08,153.42,165.93,4372.56,995.29
9023,59.64,146.2,153.9,5101.83,983.09
9024,78.81,160.13,160.37,5120.65,1010.94
9025,70.47,132.88,168.13,6879.84,1075.21
9026,76.95,151.8,168.36,4511.18,1010.71
9027,65.63,153.37,168.05,4328.5,1031.44
9028,80.72,154.6,166.94,5223.23,890.3
9029,72.95,151.58,158.19,4205.73,1006.3
9030,63.21,156.89,163,4141.56,1054.34
9031,69.88,193.84,179.47,3850.48,1062.34
9032,67.6,201.23,178.29,4380.34,1057.26
9033,74.89,137.22,174.62,4400.09,1015.17
9034,58.2,103.64,173.92,3973.39,1020.7
9035,69.71,161.91,177.24,4799.77,966.36
9036,73.95,153.73,161.03,3107.22,1042.25
9037,70.33,171.22,170.26,5393.41,966.63
9038,83.47,155.7,161.04,4554.56,1034.04
9039,77.74,151.17,161.18,4672.17,1002.08
9040,69.93,172.58,172.94,5469.5,1000.75
9041,72.17,175.38,177.57,5297.4,1050.06
9042,72.96,122.27,168.45,4496.08,1028.06
9043,74.03,133.67,183.19,5361.43,1014.13
9044,51.74,147.89,171.69,6239.12,975.11
9045,66.98,151.97,163.79,4190.25,1080.12
9046,55.16,145.48,161.31,5603.02,1016.65
9047,82.78,158.68,178.15,4109.52,1037.37
9048,69.39,169.92,171.03,5940.34,1004.05
9049,68.07,184.45,175.41,4430.46,965.31
9050,78.97,161.58,148.74,4399.9,1017.75
9051,74.22,132.95,171.96,5919.37,970.21
9052,58.71,147.05,165.91,5577.26,1021.89
9053,69.29,148.49,158.85,4456.73,836.73
9054,66.65,160.29,169.5,5101.89,979.96
9055,52.55,157.76,178.73,4432.04,999.28
9056,63.1,191.01,188.13,3725.81,952.28
9057,68.16,140.77,171.94,5151.43,1018.19
9058,68.85,157.7,164.33,4714.86,978.89
9059,55.18,197.09,163.84,4243.33,999.7
9060,81.52,138.3,177.71,6043.77,972.42
9061,68.98,152.9,162.03,4270.38,1048.6
9062,70.38,131.1,174.98,5115.18,1027.3
9063,74.01,151.64,172.35,5863.93,1014.9
9064,62.12,134.4,171.46,4795.16,1003.1
9065,74.56,170.94,157.46,4412.66,1126.53
9066,66.33,152.95,167.14,5238.2,992.13
9067,61.03,131.29,158.33,5364.56,965.16
9068,75.73,166.81,165.29,5701.25,941.35
9069,84.92,153.59,177.34,6496.97,1045.27
9070,77.25,169.06,179.85,4634.17,1081.56
9071,79.23,127.05,171.71,5156.68,957.6
9072,64.79,157.38,165.44,3984.61,985.76
9073,54.02,165.47,182.7,5533.1,982.03
9074,84.9,141.53,165.33,5146.97,993.8
9075,90.55,124.82,160.91,4857.05,911.61
9076,85.43,149.17,175.57,4505.55,1040.34
9077,66.64,174.56,173.66,4721.26,1059.51
9078,58.45,172.52,165.66,5189.07,904.77
9079,59.34,141.43,170.8,4227.06,1087.9
9080,53.16,124.34,173.54,4754.3,1080.88
9081,68.93,141.38,171.63,5013.34,846.51
9082,86.06,140.63,173.67,3768.3,891.33
9083,68.58,158.93,165.95,4158.96,993.35
9084,73.02,147.9,174.21,4472,1065.8
9085,83.76,134.93,170.14,6254.59,1014.49
9086,65.96,172.09,166.23,4335.42,1001.07
9087,90.36,152.81,168.03,4955.37,1028.68
9088,89.92,158.71,169.22,4167.55,959.6
9089,68.69,115.5,158.44,4378.88,1063.87
9090,64.22,101.51,164.91,3847.19,994.82
9091,76.97,121.25,170.52,5536.24,918.35
9092,66.52,140.39,159.19,3939.56,960.23
9093,58.43,161.53,165.04,5725.61,1018.45
9094,82.81,103.16,189.08,5374.32,985.52
9095,82.16,181.86,160.97,4939.68,980.34
9096,71.56,153.41,166.93,5752.02,1010.15
9097,57.37,177.21,163.33,7482.56,1017.93
9098,57.7,132.28,169.07,5382.02,938.48
9099,71.07,160.08,163.48,4103.95,1061.17
9100,65,151.7,168.05,6191.21,993.44
9101,66.59,166.35,164.25,5148.89,1020.98
9102,80.22,145.32,178.44,6688.9,1004.87
9103,77.33,159.46,170.65,4595.16,979.49
9104,83.78,172.04,161.98,6025.56,1045.58
9105,60.09,136.98,176.73,4999.87,1004.06
9106,66.57,154.84,162.33,7125.38,1003.67
9107,77.59,112.24,157.49,4774.72,875.57
9108,74.48,164.05,169.98,7401.33,1041
9109,85.32,189.09,185.26,5351.86,991.47
9110,74.21,125.11,155.38,5677.57,1037.75
9111,88.48,148.17,159.35,6360.27,1082.25
9112,75.4,167.61,176.02,4369.8,1041.17
9113,80.62,150.63,164.86,5775.28,1002.71
9114,66.76,153.3,174.9,4765.8,985.68
9115,70.14,142.18,163.3,5120.9,1126.29
9116,79.11,141.44,171.14,5066.45,1024.17
9117,86.13,148.27,183.96,5457.93,1010.48
9118,77.29,150.83,160.44,5424.15,990.85
9119,69.17,126.37,178.19,4539.84,955.17
9120,83.77,148.68,175.44,5099.88,902.47
9121,48.08,181.37,158.09,3132.53,1076.06
9122,55.78,141.62,174.47,5792.14,961.03
9123,76.82,125.25,170.58,6355.15,990.48
9124,70.14,146.97,170.73,5152.5,994.7
9125,76.06,135.71,172.69,3715.18,1071.66
9126,70.64,123.23,167.2,5594.36,961.69
9127,75.71,152.78,170.56,4388.98,1012.87
9128,61.86,135.79,171.93,5145.85,1025.61
9129,75.7,137.51,175.97,5548.41,930.78
9130,79.94,153.07,157.78,5437.16,926.08
9131,82.21,119.34,180.33,5864.68,964.25
9132,90.14,115.17,160.76,5117.1,1012.18
9133,72.44,163.42,176.09,5138.69,1005.82
9134,72.74,111.38,170.64,5589.43,994.05
9135,54.77,130.47,159.75,4942.89,1032.62
9136,64.69,114,174.23,4449.68,957.16
9137,68.07,140.28,162.44,5361.61,991.47
9138,80.5,158.56,178.55,4096.91,994.32
9139,63.89,152.25,164.31,4935.29,958.51
9140,77.96,197.84,158.04,3897.78,1115.08
9141,69.98,171.74,182.27,4556.15,891.98
9142,68.23,131.38,171.45,4589.33,1062.03
9143,72.49,126.06,176.94,4212.63,1040
9144,66.09,204.13,163.19,5880.43,1040.41
9145,65.71,171.25,154.87,5814.39,1004.79
9146,52.95,161.79,183.4,6051.21,1066.68
9147,67.52,151.5,169.95,4849.72,977.58
9148,65.2,155.47,173.93,4653.11,1019.62
9149,64.84,120.36,175.25,5642.87,1003.66
9150,74.17,153.14,167.32,5102.73,988.38
9151,76.59,151.42,171.81,5098.81,1006.09
9152,72.32,131.92,182.75,2964.96,952.56
9153,79.95,139.23,169.74,5605.21,966.8
9154,75.76,180.3,177.54,5499.18,1079.02
9155,67.05,147.5,154.07,4995.67,1144.08
9156,65.37,191.42,178.99,5652.68,1026
9157,73.13,115.19,157.82,5481.36,1041.68
9158,75.74,139.56,178.08,4442.65,1012.6
9159,83.98,119.05,173.13,4824.17,1022.75
9160,81.91,125.81,169.23,4193.77,1027.19
9161,64.59,133.44,169.2,6169.79,1051.77
9162,68.98,156.31,167.98,5781.74,1076.85
9163,76.71,155.34,163.43,4348.87,955.78
9164,80.68,136.41,168.35,5495.1,1141.39
9165,79.39,105.44,187.66,5222.87,1006.91
9166,69.36,179.55,180.42,4451.24,1006.93
9167,57.46,144.28,163.03,5099.46,979.35
9168,60.01,127.67,172.14,5686.71,979.55
9169,72.73,155.5,170.77,5751.94,1030.82
9170,73.42,154.09,168.86,6865.59,1031.86
9171,59.01,143.55,161.98,5075.43,1028.26
9172,70.45,152.97,173.57,4809.77,977.26
9173,76.31,126.9,176.77,5449.71,864.94
9174,58.49,165.2,163.33,4853.63,910.22
9175,81.05,130.06,185.64,4532.08,1000.66
9176,66.22,137.89,182.18,4259.37,1016.79
9177,82.58,162.98,174.39,2257.88,979.02
9178,64.67,174.08,160.15,5587.87,965.35
9179,59.73,181.72,173.21,3689.62,1014.83
9180,65.42,171.12,172.26,4296.12,994.62
9181,69.05,143.52,174.11,5233.95,976.18
9182,66.12,119.18,182.72,4742.79,919.22
9183,67.84,178.1,168.59,6719.44,957.8
9184,73.34,177.41,186.38,3792.61,1046.63
9185,68.29,136.56,173.25,6790.98,951.87
9186,69.34,168.42,167.68,6104.47,1033.18
9187,52.91,143.36,189.2,5727.28,1069.32
9188,73.92,180.03,176.64,6151.45,960.45
9189,69.11,139.7,166.36,5323.69,977.77
9190,86.1,189.57,170.67,3637.4,1049.37
9191,60.6,165.72,175.08,5411.88,1061.64
9192,51.92,185.95,168.79,3815.46,967.76
9193,76.18,140.72,171.07,4577.31,918.93
9194,73.47,158.1,163.46,4937.53,1062.74
9195,59.92,130.61,156.52,4271.15,1029.19
9196,54.7,166.88,170.85,5756.84,1020.03
9197,85.37,167.98,171.12,4828.99,1045.78
9198,84.14,197.94,174.22,5327.45,940.74
9199,45.13,159.64,165.39,4992.47,1019.56
9200,65.42,164.48,159.28,5100.94,985.74
9201,86.64,140.58,162.28,4290.51,1030.14
9202,65.24,160.83,178.45,4060.77,1039.95
9203,65.09,142.4,164.67,4876.99,1048.83
9204,67.17,152.32,166.46,4227.11,1029.93
9205,58.79,153.49,167.5,6114.84,1012.53
9206,52.95,142.95,165.05,3898.85,1014.21
9207,80.53,151.26,164.45,6869.6,1018.34
9208,51.57,142.49,163.03,5241.62,968.78
9209,72.47,142.41,181.21,5055.46,981.48
9210,78.87,171.53,175.44,4567.79,1020.12
9211,55.49,153.51,179.98,5525.54,1032.52
9212,60.76,156.94,181.59,4836.58,967.45
9213,82.13,120.85,151.2,5240.38,946.17
9214,75.33,158.47,172.75,5673.46,916.24
9215,63.83,160.61,165.31,5535.45,936.93
9216,82.02,142.03,178.93,5991.89,973.02
9217,82.07,191.7,164.07,5430.27,977.67
9218,72.69,104.22,161.57,4238.99,985.86
9219,61,165.69,158.53,3336.17,939.75
9220,65.87,164.26,167.58,5168.83,909.37
9221,72.86,160.83,177.32,5180.37,1006.33
9222,68.11,153.52,172.05,6540.74,1006.35
9223,79.39,161.01,160.38,4907.33,1031.07
9224,54.7,167.36,187.22,5299.59,1040.75
9225,55.06,135.48,175.2,5621.74,1019.62
9226,71.81,155.98,176.22,5410.73,1005.73
9227,65.08,146.33,180.28,5675.16,1043.8
9228,63.73,128.12,156.88,4345.43,1071.2
9229,52.32,164.34,162.71,4218.91,966.17
9230,70.2,138.71,176.58,4775.55,1038.51
9231,69.47,120.04,163.51,3260.75,968.79
9232,76.53,139.22,167.8,4968.34,1010.95
9233,70.69,134.02,169.38,4472.33,1053.48
9234,68.67,170.57,159.78,5257.77,986.32
9235,81.77,153.06,167.11,4787.94,952.4
9236,56.88,177.65,177.32,4187.65,977.04
9237,75.36,136.67,175.84,6048.69,952.35
9238,53.29,167.48,178.9,5066.02,946.29
9239,61.62,206.79,178.08,5690.29,1060.33
9240,57.87,157.12,173.25,5146.81,1026.62
9241,77.82,167.23,172.61,5371.2,964.02
9242,69.35,163.87,172.03,3911.2,950.78
9243,69.86,121.56,164.98,6022.48,954.23
9244,58.93,161.72,161.76,5702.95,964.01
9245,67,156.13,164.48,4984.93,1057.63
9246,62.37,144.81,167.39,5230.4,994.5
9247,73.83,132.32,164.75,5802.08,1106.58
9248,60.09,163.88,173.31,4702.4,998.01
9249,83.3,130.55,171.62,3733.54,971.22
9250,53.24,192.67,172.47,4717.39,1046.39
9251,61.93,152.28,172.81,5121.91,916.49
9252,86.77,125.53,179.57,4974.05,1009.42
9253,65.65,139.72,169.93,6054.05,939.39
9254,56.85,144.44,178.07,4232.08,890.89
9255,72.19,198.25,174.13,4333.37,994.12
9256,65.25,132.31,179.04,4153.56,1041.74
9257,61.64,147.68,182.92,5342.99,1010.7
9258,59.04,139.24,174.61,3779.17,1004.69
9259,97.68,159.99,170.83,5595.01,870.06
9260,67.48,139.56,170.78,4253.69,992.25
9261,50.74,127.22,166.24,4381.52,992.74
9262,84.94,146.09,165.97,6416.18,1031.06
9263,76.11,144.01,177.22,5986.06,947.09
9264,62.34,138.16,162.29,5095.37,1041.48
9265,60.67,139.22,182.92,3951.17,974.53
9266,76.73,173.69,168.79,6611.54,985.04
9267,67.53,143.61,192.9,4842.94,1026.4
9268,50.74,127.32,164.46,5198.06,940.53
9269,87.87,140.76,172,5729.55,1041.21
9270,65.66,151.09,167.19,3429.68,932.27
9271,84.96,123.27,163.66,4487.97,1032.76
9272,82.78,182.52,178.51,4945.54,988.23
9273,59.99,167.35,161.16,5104.58,992.31
9274,80.33,178.6,164.59,3957.11,846.74
9275,63.49,157.84,174.69,5261.07,970.46
9276,51.33,108.13,175.96,5026.99,989.49
9277,65.75,180.71,158.86,6333.85,1077.43
